well,cluster,is_outlier,start_date
25-101-22686-00-00,1,False,1999-01-31
25-101-22691-00-00,1,False,1986-06-30
25-101-22722-00-00,0,False,1986-01-31
25-101-22746-00-00,1,False,1986-02-28
25-101-22780-00-00,1,False,1986-01-31
25-101-22783-00-00,1,False,1986-01-31
25-101-22863-00-00,1,False,1986-01-31
25-101-22865-00-00,0,False,1990-04-30
25-101-22892-00-00,1,False,1986-01-31
25-101-22893-00-00,0,False,1986-01-31
25-101-22919-00-00,0,False,1986-01-31
25-101-22937-00-00,0,False,1986-01-31
25-101-22984-00-00,0,False,1986-01-31
25-101-23044-00-00,0,False,1986-01-31
25-101-23085-00-00,1,False,1986-01-31
25-101-23118-00-00,0,False,1986-01-31
25-101-23139-00-00,0,False,1986-05-31
25-101-23148-00-00,0,False,1986-01-31
25-101-23160-00-00,0,False,1986-01-31
25-101-23170-00-00,0,False,1986-01-31
25-101-23174-00-00,0,False,1986-07-31
25-101-23175-00-00,0,False,1986-01-31
25-101-23176-00-00,1,False,1986-01-31
25-101-23181-00-00,0,False,1986-01-31
25-101-23197-00-00,0,False,1986-01-31
25-101-23271-00-00,0,False,1986-09-30
25-101-23311-00-00,0,False,1988-03-31
25-101-23470-00-00,1,False,1986-02-28
25-101-23500-00-00,0,False,1986-02-28
25-101-23511-00-00,0,False,1987-07-31
25-101-23513-00-00,0,False,1986-02-28
25-101-23514-00-00,0,False,1986-01-31
25-101-23515-00-00,0,False,1986-01-31
25-101-23522-00-00,0,False,1986-01-31
25-101-23620-00-00,1,False,1987-10-31
25-101-23713-00-00,1,False,1986-01-31
25-101-23771-00-00,0,False,1986-01-31
25-101-23926-00-00,0,False,1986-01-31
25-101-24026-00-00,0,False,1986-01-31
25-101-24049-00-00,0,False,1986-01-31
25-101-24095-00-00,0,False,1986-01-31
25-101-24096-00-00,0,False,1991-01-31
25-101-24114-00-00,0,False,1986-01-31
25-101-24135-00-00,1,False,1986-01-31
25-101-24146-00-00,0,False,1986-01-31
25-101-24153-00-00,0,False,1986-01-31
25-101-24206-00-00,1,False,1986-02-28
25-101-24215-00-00,0,False,1986-01-31
25-101-24217-00-00,0,False,1986-01-31
25-101-24220-00-00,0,False,1986-01-31
25-101-24221-00-00,0,False,1988-04-30
25-101-24270-00-00,1,False,1987-04-30
25-101-60003-00-00,0,False,1986-01-31
25-101-60036-00-00,1,True,1991-01-31
25-101-60043-00-00,1,False,1987-11-30
25-101-60044-00-00,1,False,1991-01-31
25-101-60047-00-00,1,False,1986-01-31
25-101-60048-00-00,1,False,1989-04-30
25-101-60073-00-00,1,True,1986-04-30
25-101-60097-00-00,0,False,1991-01-31
25-101-60098-00-00,0,False,1991-01-31
25-101-60132-00-00,0,False,1986-03-31
25-101-60133-00-00,0,False,1991-01-31
25-101-60134-00-00,0,False,1986-01-31
25-101-60135-00-00,0,False,1997-01-31
25-101-60136-00-00,0,False,1986-01-31
25-101-60137-00-00,0,False,1988-03-31
25-101-60138-00-00,0,False,1986-01-31
25-101-60139-00-00,0,False,1986-05-31
25-101-60140-00-00,0,False,1986-01-31
25-101-60141-00-00,0,False,1986-01-31
25-101-60143-00-00,0,False,1986-01-31
25-101-60144-00-00,0,False,1986-02-28
25-101-60145-00-00,0,False,1986-01-31
25-101-60146-00-00,0,False,1986-01-31
25-101-60147-00-00,0,False,1986-03-31
25-101-60148-00-00,0,False,1990-09-30
25-101-60149-00-00,0,False,1987-06-30
25-101-60150-00-00,0,False,2013-09-30
25-101-60151-00-00,0,False,1991-01-31
25-101-60152-00-00,0,False,1989-06-30
25-101-60153-00-00,0,False,1986-06-30
25-101-60154-00-00,0,False,1990-09-30
25-101-60155-00-00,0,False,1987-11-30
25-101-60156-00-00,0,False,1989-01-31
25-101-60157-00-00,0,False,1991-11-30
25-101-60158-00-00,0,False,1991-01-31
25-101-60195-00-00,1,False,2019-10-31
25-101-60250-00-00,1,False,1991-01-31
25-101-60251-00-00,1,False,1986-05-31
25-101-60252-00-00,1,False,1986-03-31
25-101-60253-00-00,1,False,1986-01-31
25-101-60254-00-00,1,False,1986-01-31
25-101-60255-00-00,1,False,1987-11-30
25-101-60256-00-00,1,False,1986-01-31
25-101-60257-00-00,1,False,1992-11-30
25-101-60258-00-00,1,False,1986-01-31
25-101-60259-00-00,1,False,1986-04-30
25-101-60270-00-00,1,False,1988-05-31
25-101-60271-00-00,1,False,1986-03-31
25-105-21235-00-00,0,False,1986-01-31
25-105-21270-00-00,0,False,1993-08-31
25-105-21281-00-00,0,False,1986-01-31
25-105-21282-00-00,0,False,1986-04-30
25-105-21304-00-00,0,False,1986-01-31
25-105-21310-00-00,0,False,1986-01-31
25-105-21311-00-00,0,False,1986-01-31
25-105-21347-00-00,1,True,1986-01-31
25-105-21351-00-00,0,False,1986-01-31
25-105-21375-00-00,0,False,1986-06-30
25-105-21410-00-00,0,False,1986-01-31
25-105-21413-00-00,0,False,1986-01-31
25-105-21417-00-00,0,False,1986-01-31
25-105-21446-00-00,0,False,1986-01-31
25-105-21574-00-00,0,False,1986-01-31
25-105-21576-00-00,0,False,1986-01-31
25-109-21031-00-00,1,False,1986-01-31
25-109-21079-00-00,0,False,1986-01-31
25-111-05162-00-00,1,False,1986-01-31
25-111-05172-00-00,0,False,1986-01-31
25-111-21157-00-00,0,False,1986-01-31
25-111-21160-00-00,0,False,1986-01-31
25-111-21163-00-00,0,False,1986-06-30
25-111-21174-00-00,0,False,1986-04-30
25-111-21176-00-00,0,False,1986-01-31
25-111-21192-00-00,0,False,1986-01-31
25-111-21194-00-00,0,False,1986-01-31
25-111-21271-00-00,0,False,1986-01-31
